1.38786, -32.402, 39.2142, -1.91125
1.39266, -32.8875, 38.5801, -1.96218
1.39747, -33.5111, 37.8242, -2.07097
1.40154, -33.8941, 37.3176, -2.11988
1.40641, -34.4149, 36.6896, -2.22693
1.4111, -34.9224, 36.0269, -2.31131
1.41523, -35.2489, 35.6528, -2.39779
1.42012, -35.7606, 35.0265, -2.51805
1.4249, -36.2689, 34.401, -2.64326
1.42985, -36.8076, 33.7461, -2.78849
1.43473, -37.3187, 33.1577, -2.95091
1.43875, -37.7495, 32.5947, -3.05962
1.44344, -38.3441, 31.8825, -3.25164
1.44749, -38.7688, 31.321, -3.36909
1.45237, -39.2566, 30.7004, -3.52314
1.45638, -39.6062, 30.3056, -3.61335
1.46093, -40.1111, 29.6211, -3.76566
1.46505, -40.5119, 29.1322, -3.86915
1.46989, -41.0196, 28.4538, -3.99259
1.47389, -41.4478, 27.9369, -4.12072
1.47857, -41.9491, 27.2603, -4.25382
1.4835, -42.5531, 26.395, -4.41339
1.48849, -43.0154, 25.7498, -4.54002
1.49319, -43.5268, 25.0109, -4.68338
1.49751, -43.7969, 24.5743, -4.77
1.50204, -44.1896, 23.8834, -4.87843
1.50605, -44.5281, 23.2875, -4.97793
1.5108, -44.9356, 22.5322, -5.08993
1.5148, -45.2389, 21.9661, -5.17758
1.51971, -45.6404, 21.2118, -5.29929
1.52446, -46.0879, 20.3641, -5.44282
1.52939, -46.4229, 19.6682, -5.53503
1.53343, -46.7166, 19.104, -5.6383
1.53821, -47.0084, 18.5402, -5.74465
1.54303, -47.3465, 17.8829, -5.87257
1.54801, -47.6426, 17.2171, -5.95963
1.55289, -47.9365, 16.5515, -6.05072
1.55774, -48.2281, 15.8862, -6.14583
1.56257, -48.5173, 15.2213, -6.24496
1.56762, -48.7758, 14.5847, -6.32588
1.5724, -49.0783, 13.8548, -6.43242
1.57723, -49.35, 13.1529, -6.52109
1.58129, -49.4937, 12.7692, -6.56716
1.58611, -49.7445, 12.1334, -6.66188
1.59099, -49.9548, 11.4871, -6.71489
1.59583, -50.1634, 10.8407, -6.77143
1.60075, -50.3975, 10.1671, -6.85496
1.60563, -50.6022, 9.52071, -6.91873
1.61043, -50.8378, 8.74278, -6.99082
1.61549, -51.0276, 8.05763, -7.04106
1.62023, -51.1942, 7.54287, -7.10996
1.62426, -51.3329, 7.05508, -7.15678
1.62902, -51.5176, 6.36968, -7.21658
1.63388, -51.7004, 5.68415, -7.28023
1.63883, -51.8547, 5.02515, -7.32288
1.64361, -52.0072, 4.36588, -7.36903
1.64764, -52.1015, 3.86479, -7.38333
1.6524, -52.243, 3.05982, -7.40131
1.6564, -52.3234, 2.51829, -7.40108
1.66127, -52.4026, 1.97632, -7.40313
1.66528, -52.4664, 1.50003, -7.40117
